Id,Table Type,Surface Material,Structural Material,Street / Avenue,Neighbourhood Id,Neighbourhood Name,Ward,Latitude,Longitude,Location,Geometry Point
34500,Square Picnic Table,Wood,Metal,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.52702065436186,-113.54479533948815,"(53.52702065436186, -113.54479533948815)",POINT (-113.54479533948815 53.52702065436186)
60113,Square Picnic Table,Wood,Metal,119 AVENUE NW,2010,ABBOTTSFIELD,Ward Métis,53.572678320121376,-113.38963576539763,"(53.572678320121376, -113.38963576539763)",POINT (-113.38963576539763 53.572678320121376)
53104,Square Picnic Table,Composite,Metal,MACEWAN ROAD SW,5452,MACEWAN,Ward Ipiihkoohkanipiaohtsi,53.42927570404791,-113.53056348501185,"(53.42927570404791, -113.53056348501185)",POINT (-113.53056348501185 53.42927570404791)
7994,Square Picnic Table,Wood,Aggregate,74 STREET NW,1240,VIRGINIA PARK,Ward Métis,53.56019803696156,-113.4496380993771,"(53.56019803696156, -113.4496380993771)",POINT (-113.4496380993771 53.56019803696156)
306,Square Picnic Table,Metal,Metal,112 AVENUE NW,1240,VIRGINIA PARK,Ward Métis,53.56177830169065,-113.45525661741765,"(53.56177830169065, -113.45525661741765)",POINT (-113.45525661741765 53.56177830169065)
23767,Square Picnic Table,Wood,Metal,SIR WILFRED LAURIER PARK ROAD NW,3382,RIVER VALLEY LAURIER,Ward sipiwiyiniwak,53.508694910545906,-113.55594133919465,"(53.508694910545906, -113.55594133919465)",POINT (-113.55594133919465 53.508694910545906)
19824,Square Picnic Table,Wood,Metal,LAVIGNE ROAD NW,5390,RIVER VALLEY WALTERDALE,Ward papastew,53.52564306051296,-113.49354235686596,"(53.52564306051296, -113.49354235686596)",POINT (-113.49354235686596 53.52564306051296)
85209,Square Picnic Table,Wood,Metal,CRYSTALLINA NERA DRIVE NW,2463,CRYSTALLINA NERA WEST,Ward tastawiyiniwak,53.63645916518002,-113.46186936392182,"(53.63645916518002, -113.46186936392182)",POINT (-113.46186936392182 53.63645916518002)
5823,Square Picnic Table,Wood,Aggregate,12 AVENUE NW,5511,TWIN BROOKS,Ward Ipiihkoohkanipiaohtsi,53.44274544836164,-113.5268030213421,"(53.44274544836164, -113.5268030213421)",POINT (-113.5268030213421 53.44274544836164)
20314,Square Picnic Table,Composite,Metal,82 STREET NW,6310,HOLYROOD,Ward Métis,53.53112503158567,-113.4515241517914,"(53.53112503158567, -113.4515241517914)",POINT (-113.4515241517914 53.53112503158567)
4930,Square Picnic Table,Wood,Metal,156 STREET NW,4280,LYNNWOOD,Ward sipiwiyiniwak,53.51639580685511,-113.58971644589856,"(53.51639580685511, -113.58971644589856)",POINT (-113.58971644589856 53.51639580685511)
34500,Square Picnic Table,Wood,Metal,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.52776403474768,-113.54963830055092,"(53.52776403474768, -113.54963830055092)",POINT (-113.54963830055092 53.52776403474768)
96704,Square Picnic Table,Wood,Metal,CAPILANO PARK ROAD NW,6620,RIVER VALLEY GOLD BAR,Ward Métis,53.56141354679105,-113.42178379140039,"(53.56141354679105, -113.42178379140039)",POINT (-113.42178379140039 53.56141354679105)
55164,Square Picnic Table,Composite,Metal,MAGRATH BOULEVARD NW,5476,MAGRATH HEIGHTS,Ward pihêsiwin,53.449774539920995,-113.55932800193492,"(53.449774539920995, -113.55932800193492)",POINT (-113.55932800193492 53.449774539920995)
60113,Square Picnic Table,Metal,Metal,119 AVENUE NW,2010,ABBOTTSFIELD,Ward Métis,53.57294071698456,-113.38968762945458,"(53.57294071698456, -113.38968762945458)",POINT (-113.38968762945458 53.57294071698456)
36489,Square Picnic Table,Wood,Metal,GOLDBAR PARK ROAD NW,6620,RIVER VALLEY GOLD BAR,Ward Métis,53.557593225898025,-113.40518369324431,"(53.557593225898025, -113.40518369324431)",POINT (-113.40518369324431 53.557593225898025)
3129,Square Picnic Table,Wood,Metal,WALTERDALE HILL NW,5390,RIVER VALLEY WALTERDALE,Ward papastew,53.526472971375966,-113.50958600385337,"(53.526472971375966, -113.50958600385337)",POINT (-113.50958600385337 53.526472971375966)
9341,Square Picnic Table,Composite,Metal,104 AVENUE NW,3210,GROVENOR,Ward Nakota Isga,53.545981439709806,-113.5687503554821,"(53.545981439709806, -113.5687503554821)",POINT (-113.5687503554821 53.545981439709806)
7874,Square Picnic Table,Wood,Aggregate,48 STREET NW,2040,BEACON HEIGHTS,Ward Métis,53.5756044097754,-113.41479614142487,"(53.5756044097754, -113.41479614142487)",POINT (-113.41479614142487 53.5756044097754)
7558,Square Picnic Table,Wood,Metal,43 STREET NW,2040,BEACON HEIGHTS,Ward Métis,53.57445733319911,-113.40728666569267,"(53.57445733319911, -113.40728666569267)",POINT (-113.40728666569267 53.57445733319911)
10767,Square Picnic Table,Wood,Aggregate,77 AVENUE NW,6360,KING EDWARD PARK,Ward Métis,53.51363474324494,-113.46073898076554,"(53.51363474324494, -113.46073898076554)",POINT (-113.46073898076554 53.51363474324494)
17041,Square Picnic Table,Concrete,Aggregate,135A AVENUE NW,3390,ROSSLYN,Ward Anirniq,53.59636144350641,-113.5037278341267,"(53.59636144350641, -113.5037278341267)",POINT (-113.5037278341267 53.59636144350641)
31911,Other Table,Wood,Wood,RAINBOW VALLEY ROAD NW,5550,WHITEMUD CREEK RAVINE NORTH,Ward papastew,53.48515691108204,-113.55337239899485,"(53.48515691108204, -113.55337239899485)",POINT (-113.55337239899485 53.48515691108204)
30493,Square Picnic Table,Wood,Metal,YELLOWHEAD TRAIL NW,2630,RIVER VALLEY HERMITAGE,Ward Dene,53.57401721307977,-113.37286287135981,"(53.57401721307977, -113.37286287135981)",POINT (-113.37286287135981 53.57401721307977)
94286,Square Picnic Table,Wood,Metal,GLENWRIGHT CRESCENT NW,4720,GLASTONBURY,Ward sipiwiyiniwak,53.50343921209658,-113.66910043481887,"(53.50343921209658, -113.66910043481887)",POINT (-113.66910043481887 53.50343921209658)
15093,Square Picnic Table,Wood,Aggregate,124 STREET NW,5210,GRANDVIEW HEIGHTS,Ward papastew,53.49916359338674,-113.54453776704405,"(53.49916359338674, -113.54453776704405)",POINT (-113.54453776704405 53.49916359338674)
496,Round Picnic Table,Metal,Metal,100 STREET NW,1090,DOWNTOWN,Ward O-day'min,53.54474208165772,-113.49031713454443,"(53.54474208165772, -113.49031713454443)",POINT (-113.49031713454443 53.54474208165772)
94414,Square Picnic Table,Concrete,Aggregate,RIVERBEND ROAD NW,5080,BRANDER GARDENS,Ward pihêsiwin,53.491238451936375,-113.57777345365247,"(53.491238451936375, -113.57777345365247)",POINT (-113.57777345365247 53.491238451936375)
20775,Square Picnic Table,Wood,Metal,RUNDLE PARK ROAD NW,2650,RIVER VALLEY RUNDLE,Ward Métis,53.55390460398065,-113.38501173792966,"(53.55390460398065, -113.38501173792966)",POINT (-113.38501173792966 53.55390460398065)
10338,Square Picnic Table,Composite,Metal,60A AVENUE NW,5320,PLEASANTVIEW,Ward papastew,53.49518270646677,-113.5031343920318,"(53.49518270646677, -113.5031343920318)",POINT (-113.5031343920318 53.49518270646677)
2099,Square Picnic Table,Wood,Metal,RIVER VALLEY ROAD NW,1200,RIVER VALLEY VICTORIA,Ward O-day'min,53.532972616146544,-113.51917309082336,"(53.532972616146544, -113.51917309082336)",POINT (-113.51917309082336 53.532972616146544)
2099,Square Picnic Table,Wood,Metal,RIVER VALLEY ROAD NW,1200,RIVER VALLEY VICTORIA,Ward O-day'min,53.53429959744915,-113.52404002542752,"(53.53429959744915, -113.52404002542752)",POINT (-113.52404002542752 53.53429959744915)
52304,Square Picnic Table,Wood,Aggregate,EDWARDS DRIVE SW,6211,ELLERSLIE,Ward Karhiio,53.429058878115995,-113.4588848978092,"(53.429058878115995, -113.4588848978092)",POINT (-113.4588848978092 53.429058878115995)
14457,Round Picnic Table,Metal,Metal,98 AVENUE NW,4485,LEWIS FARMS INDUSTRIAL,Ward Nakota Isga,53.535157859644514,-113.68761945425892,"(53.535157859644514, -113.68761945425892)",POINT (-113.68761945425892 53.535157859644514)
31986,Square Picnic Table,Wood,Aggregate,108 AVENUE NW,3440,WESTMOUNT,Ward O-day'min,53.5523945053187,-113.53559145205004,"(53.5523945053187, -113.53559145205004)",POINT (-113.53559145205004 53.5523945053187)
19655,Square Picnic Table,Wood,Aggregate,107 STREET NW,5320,PLEASANTVIEW,Ward papastew,53.48978895270721,-113.50755093960541,"(53.48978895270721, -113.50755093960541)",POINT (-113.50755093960541 53.48978895270721)
36489,Square Picnic Table,Wood,Metal,GOLDBAR PARK ROAD NW,6620,RIVER VALLEY GOLD BAR,Ward Métis,53.556275424524976,-113.40692468540584,"(53.556275424524976, -113.40692468540584)",POINT (-113.40692468540584 53.556275424524976)
32380,Square Picnic Table,Wood,Aggregate,BEAUMARIS ROAD NW,3280,LORELEI,Ward tastawiyiniwak,53.62146127722203,-113.50682463166586,"(53.62146127722203, -113.50682463166586)",POINT (-113.50682463166586 53.62146127722203)
588,Square Picnic Table,Wood,Aggregate,82 STREET NW,1160,PARKDALE,Ward Métis,53.568059644901645,-113.46703776311305,"(53.568059644901645, -113.46703776311305)",POINT (-113.46703776311305 53.568059644901645)
3465,Round Picnic Table,Unknown,Unknown,99 STREET NW,1090,DOWNTOWN,Ward O-day'min,53.544267708488555,-113.48963182249754,"(53.544267708488555, -113.48963182249754)",POINT (-113.48963182249754 53.544267708488555)
4335,Square Picnic Table,Wood,Aggregate,136 STREET NW,3200,GLENORA,Ward Nakota Isga,53.546711714295036,-113.55667064044707,"(53.546711714295036, -113.55667064044707)",POINT (-113.55667064044707 53.546711714295036)
12343,Square Picnic Table,Wood,Aggregate,EMILY MURPHY PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.532623541629576,-113.53299180015847,"(53.532623541629576, -113.53299180015847)",POINT (-113.53299180015847 53.532623541629576)
70692,Square Picnic Table,Wood,Metal,LEGER ROAD NW,5630,LEGER,Ward pihêsiwin,53.45660426633646,-113.58338314672662,"(53.45660426633646, -113.58338314672662)",POINT (-113.58338314672662 53.45660426633646)
3328,Square Picnic Table,Wood,Aggregate,145 STREET NW,3330,PARKVIEW,Ward sipiwiyiniwak,53.525516756541045,-113.56982421796752,"(53.525516756541045, -113.56982421796752)",POINT (-113.56982421796752 53.525516756541045)
34500,Square Picnic Table,Wood,Metal,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.52722292683647,-113.55198179454986,"(53.52722292683647, -113.55198179454986)",POINT (-113.55198179454986 53.52722292683647)
19792,Square Picnic Table,Wood,Aggregate,78 AVENUE NW,5290,MCKERNAN,Ward papastew,53.5138346726796,-113.52382424599726,"(53.5138346726796, -113.52382424599726)",POINT (-113.52382424599726 53.5138346726796)
63347,Square Picnic Table,Wood,Metal,112 AVENUE NW,3450,WOODCROFT,Ward Anirniq,53.56230024858744,-113.56250397557801,"(53.56230024858744, -113.56250397557801)",POINT (-113.56250397557801 53.56230024858744)
86909,Square Picnic Table,Metal,Metal,126 AVENUE NW,2350,HOMESTEADER,Ward Dene,53.583317850790245,-113.4076396891571,"(53.583317850790245, -113.4076396891571)",POINT (-113.4076396891571 53.583317850790245)
8932,Square Picnic Table,Wood,Metal,176 AVENUE NW,2450,LAGO LINDO,Ward tastawiyiniwak,53.63828674478201,-113.48448554126902,"(53.63828674478201, -113.48448554126902)",POINT (-113.48448554126902 53.63828674478201)
64353,Square Picnic Table,Wood,Metal,SILVER BERRY ROAD NW,6442,SILVER BERRY,Ward Sspomitapi,53.45738079144145,-113.38443047616633,"(53.45738079144145, -113.38443047616633)",POINT (-113.38443047616633 53.45738079144145)
5774,Square Picnic Table,Wood,Aggregate,DOVERCOURT AVENUE NW,3170,DOVERCOURT,Ward Anirniq,53.575934850882845,-113.5600622291335,"(53.575934850882845, -113.5600622291335)",POINT (-113.5600622291335 53.575934850882845)
306,Square Picnic Table,Metal,Metal,112 AVENUE NW,1240,VIRGINIA PARK,Ward Métis,53.56172228510336,-113.45526308974054,"(53.56172228510336, -113.45526308974054)",POINT (-113.45526308974054 53.56172228510336)
2099,Square Picnic Table,Wood,Metal,RIVER VALLEY ROAD NW,1200,RIVER VALLEY VICTORIA,Ward O-day'min,53.53282889846082,-113.51716626097947,"(53.53282889846082, -113.51716626097947)",POINT (-113.51716626097947 53.53282889846082)
72184,Square Picnic Table,Wood,Metal,QUEEN ELIZABETH PARK ROAD NW,5390,RIVER VALLEY WALTERDALE,Ward papastew,53.524901279594786,-113.49562915105679,"(53.524901279594786, -113.49562915105679)",POINT (-113.49562915105679 53.524901279594786)
5672,Square Picnic Table,Wood,Aggregate,139 AVENUE NW,2320,HAIRSINE,Ward Dene,53.603541166359854,-113.39059744170385,"(53.603541166359854, -113.39059744170385)",POINT (-113.39059744170385 53.603541166359854)
62219,Square Picnic Table,Metal,Metal,BORDEN PARK ROAD NW,1240,VIRGINIA PARK,Ward Métis,53.56329942391827,-113.45975916562709,"(53.56329942391827, -113.45975916562709)",POINT (-113.45975916562709 53.56329942391827)
19701,Square Picnic Table,Wood,Aggregate,105A STREET NW,5010,ALLENDALE,Ward papastew,53.500858288284576,-113.50280991586136,"(53.500858288284576, -113.50280991586136)",POINT (-113.50280991586136 53.500858288284576)
10862,Square Picnic Table,Wood,Aggregate,87 AVENUE NW,6350,KENILWORTH,Ward Métis,53.52236306199829,-113.43740769099536,"(53.52236306199829, -113.43740769099536)",POINT (-113.43740769099536 53.52236306199829)
8595,Square Picnic Table,Wood,Metal,124 AVENUE NW,1080,DELTON,Ward Métis,53.57952594700236,-113.47587079135887,"(53.57952594700236, -113.47587079135887)",POINT (-113.47587079135887 53.57952594700236)
19781,Square Picnic Table,Wood,Metal,EMILY MURPHY PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.533405968633545,-113.53711965358427,"(53.533405968633545, -113.53711965358427)",POINT (-113.53711965358427 53.533405968633545)
20537,Square Picnic Table,Wood,Aggregate,98A AVENUE NW,6730,TERRACE HEIGHTS,Ward Métis,53.539258846575976,-113.43528351942163,"(53.539258846575976, -113.43528351942163)",POINT (-113.43528351942163 53.539258846575976)
76079,Square Picnic Table,Composite,Metal,CHAPPELLE ROAD SW,5462,CHAPPELLE AREA,Ward Ipiihkoohkanipiaohtsi,53.39924324923933,-113.57225678175026,"(53.39924324923933, -113.57225678175026)",POINT (-113.57225678175026 53.39924324923933)
13767,Square Picnic Table,Wood,Aggregate,122 AVENUE NW,3410,SHERBROOKE,Ward Anirniq,53.57488475611629,-113.54838507810548,"(53.57488475611629, -113.54838507810548)",POINT (-113.54838507810548 53.57488475611629)
20965,Square Picnic Table,Wood,Metal,103A AVENUE NW,1190,RIVER VALLEY KINNAIRD,Ward Métis,53.55092395728985,-113.4705132793283,"(53.55092395728985, -113.4705132793283)",POINT (-113.4705132793283 53.55092395728985)
31186,Square Picnic Table,Wood,Aggregate,109A AVENUE NW,3310,NORTH GLENORA,Ward Nakota Isga,53.55515336566557,-113.5569734066514,"(53.55515336566557, -113.5569734066514)",POINT (-113.5569734066514 53.55515336566557)
56217,Square Picnic Table,Composite,Metal,MAGRATH BOULEVARD NW,5476,MAGRATH HEIGHTS,Ward pihêsiwin,53.44940527516007,-113.55957919240393,"(53.44940527516007, -113.55957919240393)",POINT (-113.55957919240393 53.44940527516007)
19147,Square Picnic Table,Wood,Wood,31 AVENUE NW,6570,PARSONS INDUSTRIAL,Ward Karhiio,53.461284792864035,-113.47959298906383,"(53.461284792864035, -113.47959298906383)",POINT (-113.47959298906383 53.461284792864035)
19846,Square Picnic Table,Composite,Metal,75 AVENUE NW,6610,RITCHIE,Ward papastew,53.51054654421316,-113.4818791862484,"(53.51054654421316, -113.4818791862484)",POINT (-113.4818791862484 53.51054654421316)
20775,Square Picnic Table,Wood,Metal,RUNDLE PARK ROAD NW,2650,RIVER VALLEY RUNDLE,Ward Métis,53.55460433500377,-113.3855812822723,"(53.55460433500377, -113.3855812822723)",POINT (-113.3855812822723 53.55460433500377)
6319,Square Picnic Table,Wood,Metal,109 STREET NW,5030,BEARSPAW,Ward Ipiihkoohkanipiaohtsi,53.44372206960306,-113.50531695667428,"(53.44372206960306, -113.50531695667428)",POINT (-113.50531695667428 53.44372206960306)
6624,Square Picnic Table,Wood,Metal,107 AVENUE NW,2660,RUNDLE HEIGHTS,Ward Métis,53.561759085756584,-113.39239110484195,"(53.561759085756584, -113.39239110484195)",POINT (-113.39239110484195 53.561759085756584)
36489,Square Picnic Table,Wood,Metal,GOLDBAR PARK ROAD NW,6620,RIVER VALLEY GOLD BAR,Ward Métis,53.55625017175723,-113.4069136492179,"(53.55625017175723, -113.4069136492179)",POINT (-113.4069136492179 53.55625017175723)
11232,Square Picnic Table,Wood,Aggregate,180 STREET NW,4270,LYMBURN,Ward sipiwiyiniwak,53.50547348978821,-113.63506612403003,"(53.50547348978821, -113.63506612403003)",POINT (-113.63506612403003 53.50547348978821)
4744,Square Picnic Table,Unknown,Unknown,57 AVENUE NW,5270,LENDRUM PLACE,Ward papastew,53.493898649170454,-113.52411847074943,"(53.493898649170454, -113.52411847074943)",POINT (-113.52411847074943 53.493898649170454)
18367,Square Picnic Table,Wood,Metal,44 AVENUE NW,6500,MILL WOODS GOLF COURSE,Ward Karhiio,53.48458367065934,-113.42270291760188,"(53.48458367065934, -113.42270291760188)",POINT (-113.42270291760188 53.48458367065934)
31110,Square Picnic Table,Wood,Aggregate,WELLINGTON CRESCENT NW,3381,RIVER VALLEY GLENORA,Ward Nakota Isga,53.53935549111562,-113.5450689513046,"(53.53935549111562, -113.5450689513046)",POINT (-113.5450689513046 53.53935549111562)
66278,Square Picnic Table,Concrete,Concrete,SOUTH TERWILLEGAR DRIVE NW,5642,SOUTH TERWILLEGAR,Ward pihêsiwin,53.44005276470934,-113.58004438563886,"(53.44005276470934, -113.58004438563886)",POINT (-113.58004438563886 53.44005276470934)
24068,Square Picnic Table,Composite,Metal,EMILY MURPHY PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.52834952233531,-113.54138811857487,"(53.52834952233531, -113.54138811857487)",POINT (-113.54138811857487 53.52834952233531)
108968,Square Picnic Table,Wood,Metal,HODGSON ROAD NW,5620,HODGSON,Ward pihêsiwin,53.45872784091092,-113.55879507938933,"(53.45872784091092, -113.55879507938933)",POINT (-113.55879507938933 53.45872784091092)
20568,Square Picnic Table,Wood,Aggregate,103 AVENUE NW,6240,FULTON PLACE,Ward Métis,53.545330523245276,-113.42488288318607,"(53.545330523245276, -113.42488288318607)",POINT (-113.42488288318607 53.545330523245276)
36489,Square Picnic Table,Wood,Metal,GOLDBAR PARK ROAD NW,6620,RIVER VALLEY GOLD BAR,Ward Métis,53.55627827334958,-113.40689453296375,"(53.55627827334958, -113.40689453296375)",POINT (-113.40689453296375 53.55627827334958)
27620,Square Picnic Table,Wood,Aggregate,GRIERSON HILL NW,1210,RIVERDALE,Ward O-day'min,53.54041189127435,-113.48433199494828,"(53.54041189127435, -113.48433199494828)",POINT (-113.48433199494828 53.54041189127435)
2234,Square Picnic Table,Composite,Metal,87 AVENUE NW,5200,GARNEAU,Ward papastew,53.52245020746664,-113.51293890462985,"(53.52245020746664, -113.51293890462985)",POINT (-113.51293890462985 53.52245020746664)
20110,Square Picnic Table,Wood,Aggregate,36A AVENUE NW,6790,WILD ROSE,Ward Sspomitapi,53.47015613553656,-113.38505467432813,"(53.47015613553656, -113.38505467432813)",POINT (-113.38505467432813 53.47015613553656)
60113,Square Picnic Table,Wood,Metal,119 AVENUE NW,2010,ABBOTTSFIELD,Ward Métis,53.57267869464575,-113.38968023625999,"(53.57267869464575, -113.38968023625999)",POINT (-113.38968023625999 53.57267869464575)
6268,Square Picnic Table,Metal,Metal,MILLBOURNE ROAD EAST NW,6400,LEE RIDGE,Ward Karhiio,53.47136815057348,-113.44600071750183,"(53.47136815057348, -113.44600071750183)",POINT (-113.44600071750183 53.47136815057348)
20775,Square Picnic Table,Wood,Metal,RUNDLE PARK ROAD NW,2650,RIVER VALLEY RUNDLE,Ward Métis,53.5603023055355,-113.38160874283678,"(53.5603023055355, -113.38160874283678)",POINT (-113.38160874283678 53.5603023055355)
96704,Square Picnic Table,Wood,Metal,CAPILANO PARK ROAD NW,6620,RIVER VALLEY GOLD BAR,Ward Métis,53.56133979599545,-113.42179312570839,"(53.56133979599545, -113.42179312570839)",POINT (-113.42179312570839 53.56133979599545)
